Join_ID,Province,Amphoe,Tambon,lat,lon,Total_Pop,Avg_Income,Avg_Land_Price,Year,Base_Land_Price_Prov
191012,สระบุรี,เสาไห้,สวนดอกไม้,14.54,100.868,15102,30532.34,2156.0,2562,2000.0
191101,สระบุรี,มวกเหล็ก,มวกเหล็ก,14.705,101.151,25598,30532.34,2526.0,2562,2000.0
191102,สระบุรี,มวกเหล็ก,มิตรภาพ,14.474,101.213,21640,30532.34,2402.0,2562,2000.0
191104,สระบุรี,มวกเหล็ก,หนองย่างเสือ,14.789,101.27,15110,30532.34,2157.0,2562,2000.0
191105,สระบุรี,มวกเหล็ก,ลำสมพุง,15.007,101.381,9314,30532.34,1865.0,2562,2000.0
191107,สระบุรี,มวกเหล็ก,ลำพญากลาง,14.871,101.367,25932,30532.34,2536.0,2562,2000.0
191109,สระบุรี,มวกเหล็ก,ซับสนุ่น,14.932,101.309,16060,30532.34,2196.0,2562,2000.0
191201,สระบุรี,วังม่วง,แสลงพัน,14.745,101.116,6470,30532.34,1672.0,2562,2000.0
191202,สระบุรี,วังม่วง,คำพราน,14.818,101.132,14892,30532.34,2147.0,2562,2000.0
191203,สระบุรี,วังม่วง,วังม่วง,14.861,101.151,18954,30532.34,2308.0,2562,2000.0
191301,สระบุรี,เฉลิมพระเกียรติ,เขาดินพัฒนา,14.612,100.906,6796,30532.34,1697.0,2562,2000.0
191302,สระบุรี,เฉลิมพระเกียรติ,บ้านแก้ง,14.582,100.936,7360,30532.34,1738.0,2562,2000.0
191303,สระบุรี,เฉลิมพระเกียรติ,ผึ้งรวง,14.607,100.931,5518,30532.34,1594.0,2562,2000.0
191304,สระบุรี,เฉลิมพระเกียรติ,พุแค,14.656,100.905,13298,30532.34,2075.0,2562,2000.0
191305,สระบุรี,เฉลิมพระเกียรติ,ห้วยบง,14.626,100.877,10152,30532.34,1914.0,2562,2000.0
191306,สระบุรี,เฉลิมพระเกียรติ,หน้าพระลาน,14.713,100.904,31324,30532.34,2684.0,2562,2000.0
200101,ชลบุรี,เมืองชลบุรี,บางปลาสร้อย,13.364,100.987,29076,28705.91,11432.0,2562,10000.0
200102,ชลบุรี,เมืองชลบุรี,มะขามหย่ง,13.372,100.985,11450,28705.91,8644.0,2562,10000.0
200103,ชลบุรี,เมืองชลบุรี,บ้านโขด,13.376,100.99,12100,28705.91,8788.0,2562,10000.0
200104,ชลบุรี,เมืองชลบุรี,แสนสุข,13.274,100.928,77552,28705.91,15344.0,2562,10000.0
200105,ชลบุรี,เมืองชลบุรี,บ้านสวน,13.347,100.977,132522,28705.91,18020.0,2562,10000.0
200106,ชลบุรี,เมืองชลบุรี,หนองรี,13.307,101.057,32668,28705.91,11839.0,2562,10000.0
200107,ชลบุรี,เมืองชลบุรี,นาป่า,13.385,101.03,81798,28705.91,15591.0,2562,10000.0
200108,ชลบุรี,เมืองชลบุรี,หนองข้างคอก,13.305,101.006,16194,28705.91,9591.0,2562,10000.0
200109,ชลบุรี,เมืองชลบุรี,ดอนหัวฬอ,13.421,101.044,25168,28705.91,10948.0,2562,10000.0
200110,ชลบุรี,เมืองชลบุรี,หนองไม้แดง,13.406,101.003,25950,28705.91,11048.0,2562,10000.0
200111,ชลบุรี,เมืองชลบุรี,บางทราย,13.393,100.996,24272,28705.91,10829.0,2562,10000.0
200112,ชลบุรี,เมืองชลบุรี,คลองตำหรุ,13.441,100.982,16344,28705.91,9618.0,2562,10000.0
200113,ชลบุรี,เมืองชลบุรี,เหมือง,13.263,100.959,32132,28705.91,11780.0,2562,10000.0
200114,ชลบุรี,เมืองชลบุรี,บ้านปึก,13.302,100.928,18200,28705.91,9933.0,2562,10000.0
200115,ชลบุรี,เมืองชลบุรี,ห้วยกะปิ,13.304,100.968,48992,28705.91,13369.0,2562,10000.0
200116,ชลบุรี,เมืองชลบุรี,เสม็ด,13.326,100.951,71626,28705.91,14982.0,2562,10000.0
200117,ชลบุรี,เมืองชลบุรี,อ่างศิลา,13.325,100.929,11746,28705.91,8710.0,2562,10000.0
200118,ชลบุรี,เมืองชลบุรี,สำนักบก,13.368,101.061,11410,28705.91,8635.0,2562,10000.0
200201,ชลบุรี,บ้านบึง,บ้านบึง,13.297,101.107,67564,28705.91,12269.0,2562,10000.0
200202,ชลบุรี,บ้านบึง,คลองกิ่ว,13.225,101.107,38782,28705.91,10386.0,2562,10000.0
200203,ชลบุรี,บ้านบึง,มาบไผ่,13.359,101.093,12810,28705.91,7450.0,2562,10000.0
200204,ชลบุรี,บ้านบึง,หนองซ้ำซาก,13.33,101.072,12364,28705.91,7371.0,2562,10000.0
200205,ชลบุรี,บ้านบึง,หนองบอนแดง,13.353,101.159,11640,28705.91,7239.0,2562,10000.0
200206,ชลบุรี,บ้านบึง,หนองชาก,13.298,101.172,21700,28705.91,8726.0,2562,10000.0
200207,ชลบุรี,บ้านบึง,หนองอิรุณ,13.28,101.247,32528,28705.91,9853.0,2562,10000.0
200208,ชลบุรี,บ้านบึง,หนองไผ่แก้ว,13.213,101.246,19314,28705.91,8426.0,2562,10000.0
200301,ชลบุรี,หนองใหญ่,หนองใหญ่,13.153,101.375,16984,28705.91,8108.0,2562,10000.0
200302,ชลบุรี,หนองใหญ่,คลองพลู,13.115,101.476,7946,28705.91,6455.0,2562,10000.0
200303,ชลบุรี,หนองใหญ่,หนองเสือช้าง,13.117,101.283,8474,28705.91,6581.0,2562,10000.0
200304,ชลบุรี,หนองใหญ่,ห้างสูง,13.243,101.347,6886,28705.91,6184.0,2562,10000.0
200305,ชลบุรี,หนองใหญ่,เขาซก,13.07,101.42,7324,28705.91,6299.0,2562,10000.0
200401,ชลบุรี,บางละมุง,บางละมุง,13.052,100.922,51380,28705.91,11301.0,2562,10000.0
200402,ชลบุรี,บางละมุง,หนองปรือ,12.92,100.935,306080,28705.91,19303.0,2562,10000.0
200403,ชลบุรี,บางละมุง,หนองปลาไหล,12.982,100.945,46856,28705.91,10993.0,2562,10000.0
200404,ชลบุรี,บางละมุง,โป่ง,12.933,100.987,20466,28705.91,8574.0,2562,10000.0
200405,ชลบุรี,บางละมุง,เขาไม้แก้ว,12.951,101.057,14500,28705.91,7732.0,2562,10000.0
200406,ชลบุรี,บางละมุง,ห้วยใหญ่,12.835,100.985,60554,28705.91,11872.0,2562,10000.0
200407,ชลบุรี,บางละมุง,ตะเคียนเตี้ย,13.002,101.015,47082,28705.91,11009.0,2562,10000.0
200408,ชลบุรี,บางละมุง,นาเกลือ,12.93425,100.82125,98258,28705.91,13727.0,2562,10000.0
200501,ชลบุรี,พานทอง,พานทอง,13.461,101.084,25422,28705.91,9150.0,2562,10000.0
200502,ชลบุรี,พานทอง,หนองตำลึง,13.408,101.078,26152,28705.91,9228.0,2562,10000.0
200503,ชลบุรี,พานทอง,มาบโป่ง,13.431,101.121,19190,28705.91,8410.0,2562,10000.0
200504,ชลบุรี,พานทอง,หนองกะขะ,13.431,101.095,13040,28705.91,7490.0,2562,10000.0
200505,ชลบุรี,พานทอง,หนองหงษ์,13.389,101.113,14666,28705.91,7758.0,2562,10000.0
200506,ชลบุรี,พานทอง,โคกขี้หนอน,13.552,101.114,6406,28705.91,6051.0,2562,10000.0
200507,ชลบุรี,พานทอง,บ้านเก่า,13.454,101.059,11428,28705.91,7199.0,2562,10000.0
200508,ชลบุรี,พานทอง,หน้าประดู่,13.497,101.099,5484,28705.91,5776.0,2562,10000.0
200509,ชลบุรี,พานทอง,บางนาง,13.487,101.067,14724,28705.91,7768.0,2562,10000.0
200510,ชลบุรี,พานทอง,เกาะลอย,13.519,101.074,5146,28705.91,5667.0,2562,10000.0
200511,ชลบุรี,พานทอง,บางหัก,13.544,101.075,2306,28705.91,5000.0,2562,10000.0
200601,ชลบุรี,พนัสนิคม,พนัสนิคม,13.45,101.18,20592,28705.91,8590.0,2562,10000.0
200602,ชลบุรี,พนัสนิคม,หน้าพระธาตุ,13.468,101.147,10862,28705.91,7090.0,2562,10000.0
200603,ชลบุรี,พนัสนิคม,วัดหลวง,13.518,101.161,5362,28705.91,5737.0,2562,10000.0
200604,ชลบุรี,พนัสนิคม,บ้านเชิด,13.444,101.144,11794,28705.91,7267.0,2562,10000.0
200605,ชลบุรี,พนัสนิคม,นาเริก,13.405,101.248,19324,28705.91,8428.0,2562,10000.0
200606,ชลบุรี,พนัสนิคม,หมอนนาง,13.346,101.257,27320,28705.91,9350.0,2562,10000.0
200607,ชลบุรี,พนัสนิคม,สระสี่เหลี่ยม,13.554,101.239,14110,28705.91,7669.0,2562,10000.0
200608,ชลบุรี,พนัสนิคม,วัดโบสถ์,13.498,101.139,5806,28705.91,5875.0,2562,10000.0
200609,ชลบุรี,พนัสนิคม,กุฎโง้ง,13.444,101.165,14002,28705.91,7651.0,2562,10000.0
200610,ชลบุรี,พนัสนิคม,หัวถนน,13.531,101.265,10312,28705.91,6980.0,2562,10000.0
200611,ชลบุรี,พนัสนิคม,ท่าข้าม,13.559,101.177,6310,28705.91,6024.0,2562,10000.0
200613,ชลบุรี,พนัสนิคม,หนองปรือ,13.511,101.254,11400,28705.91,7194.0,2562,10000.0
200614,ชลบุรี,พนัสนิคม,หนองขยาด,13.402,101.151,8418,28705.91,6568.0,2562,10000.0
200615,ชลบุรี,พนัสนิคม,ทุ่งขวาง,13.4,101.188,8982,28705.91,6697.0,2562,10000.0
200616,ชลบุรี,พนัสนิคม,หนองเหียง,13.464,101.33,28190,28705.91,9439.0,2562,10000.0
200617,ชลบุรี,พนัสนิคม,นาวังหิน,13.442,101.251,15192,28705.91,7841.0,2562,10000.0
200618,ชลบุรี,พนัสนิคม,บ้านช้าง,13.435,101.213,12882,28705.91,7462.0,2562,10000.0
200620,ชลบุรี,พนัสนิคม,โคกเพลาะ,13.52,101.121,5584,28705.91,5807.0,2562,10000.0
200621,ชลบุรี,พนัสนิคม,ไร่หลักทอง,13.484,101.184,7194,28705.91,6266.0,2562,10000.0
200701,ชลบุรี,ศรีราชา,ศรีราชา,13.168,100.9215,47854,28705.91,11063.0,2562,10000.0
200702,ชลบุรี,ศรีราชา,สุรศักดิ์,13.16,100.983,136586,28705.91,15153.0,2562,10000.0
200703,ชลบุรี,ศรีราชา,ทุ่งสุขลา,13.097,100.912,83160,28705.91,13057.0,2562,10000.0
200704,ชลบุรี,ศรีราชา,บึง,13.073,101.006,91448,28705.91,13435.0,2562,10000.0
200705,ชลบุรี,ศรีราชา,หนองขาม,13.134,101.038,94384,28705.91,13563.0,2562,10000.0
200706,ชลบุรี,ศรีราชา,เขาคันทรง,13.129,101.123,20982,28705.91,8638.0,2562,10000.0
200707,ชลบุรี,ศรีราชา,บางพระ,13.223,101.007,62602,28705.91,11991.0,2562,10000.0
200708,ชลบุรี,ศรีราชา,บ่อวิน,13.052,101.093,81650,28705.91,12986.0,2562,10000.0
200801,ชลบุรี,เกาะสีชัง,ท่าเทววงษ์,13.151,100.809,9076,28705.91,6718.0,2562,10000.0
200901,ชลบุรี,สัตหีบ,สัตหีบ,12.65263636,100.8635455,150390,28705.91,15597.0,2562,10000.0
200902,ชลบุรี,สัตหีบ,นาจอมเทียน,12.775,100.94,34696,28705.91,10045.0,2562,10000.0
200903,ชลบุรี,สัตหีบ,พลูตาหลวง,12.701,100.967,82452,28705.91,13024.0,2562,10000.0
200904,ชลบุรี,สัตหีบ,บางเสร่,12.7525,100.876,50108,28705.91,11216.0,2562,10000.0
200905,ชลบุรี,สัตหีบ,แสมสาร,12.57411111,100.9475556,12536,28705.91,7402.0,2562,10000.0
201001,ชลบุรี,บ่อทอง,บ่อทอง,13.193,101.504,28242,28705.91,9444.0,2562,10000.0
201002,ชลบุรี,บ่อทอง,วัดสุวรรณ,13.332,101.419,12644,28705.91,7421.0,2562,10000.0
201003,ชลบุรี,บ่อทอง,บ่อกวางทอง,13.318,101.308,13940,28705.91,7641.0,2562,10000.0
201004,ชลบุรี,บ่อทอง,ธาตุทอง,13.259,101.389,15522,28705.91,7892.0,2562,10000.0
201005,ชลบุรี,บ่อทอง,เกษตรสุวรรณ,13.326,101.526,13974,28705.91,7647.0,2562,10000.0
201006,ชลบุรี,บ่อทอง,พลวงทอง,13.217,101.626,16086,28705.91,7977.0,2562,10000.0
201101,ชลบุรี,เกาะจันทร์,เกาะจันทร์,13.403,101.421,37706,28705.91,10299.0,2562,10000.0
201102,ชลบุรี,เกาะจันทร์,ท่าบุญมี,13.389,101.288,37786,28705.91,10306.0,2562,10000.0
210101,ระยอง,เมืองระยอง,ท่าประดู่,12.672,101.266,44144,24299.1,5869.0,2562,4130.837656
210102,ระยอง,เมืองระยอง,เชิงเนิน,12.677,101.318,94204,24299.1,7368.0,2562,4130.837656
210103,ระยอง,เมืองระยอง,ตะพง,12.653,101.364,42432,24299.1,5800.0,2562,4130.837656
210105,ระยอง,เมืองระยอง,เพ,12.5985,101.4365,38840,24299.1,5648.0,2562,4130.837656
210106,ระยอง,เมืองระยอง,แกลง,12.663,101.467,23940,24299.1,4885.0,2562,4130.837656
210107,ระยอง,เมืองระยอง,บ้านแลง,12.707,101.377,14802,24299.1,4229.0,2562,4130.837656
210108,ระยอง,เมืองระยอง,นาตาขวัญ,12.741,101.369,14048,24299.1,4163.0,2562,4130.837656
210109,ระยอง,เมืองระยอง,เนินพระ,12.681,101.223,84894,24299.1,7141.0,2562,4130.837656
210110,ระยอง,เมืองระยอง,กระเฉด,12.843,101.456,13458,24299.1,4110.0,2562,4130.837656
210111,ระยอง,เมืองระยอง,ทับมา,12.708,101.247,59208,24299.1,6410.0,2562,4130.837656
210112,ระยอง,เมืองระยอง,น้ำคอก,12.716,101.269,12080,24299.1,3979.0,2562,4130.837656
210114,ระยอง,เมืองระยอง,มาบตาพุด,12.6555,101.1736667,50332,24299.1,6105.0,2562,4130.837656
210115,ระยอง,เมืองระยอง,สำนักทอง,12.721,101.472,10554,24299.1,3821.0,2562,4130.837656
210201,ระยอง,บ้านฉาง,สำนักท้อน,12.804,101.066,44462,24299.1,4901.0,2562,4130.837656
210202,ระยอง,บ้านฉาง,พลา,12.688,101.025,29752,24299.1,4345.0,2562,4130.837656
210203,ระยอง,บ้านฉาง,บ้านฉาง,12.732,101.076,77998,24299.1,5802.0,2562,4130.837656
210301,ระยอง,แกลง,ทางเกวียน,12.807,101.625,48238,24299.1,5023.0,2562,4130.837656
210302,ระยอง,แกลง,วังหว้า,12.763,101.624,22996,24299.1,4022.0,2562,4130.837656
210303,ระยอง,แกลง,ชากโดน,12.7,101.604,9850,24299.1,3119.0,2562,4130.837656
210304,ระยอง,แกลง,เนินฆ้อ,12.704,101.678,9210,24299.1,3056.0,2562,4130.837656
210305,ระยอง,แกลง,กร่ำ,12.598,101.6313333,11500,24299.1,3267.0,2562,4130.837656
210306,ระยอง,แกลง,ชากพง,12.668,101.549,18876,24299.1,3791.0,2562,4130.837656
210307,ระยอง,แกลง,กระแสบน,12.871,101.611,16850,24299.1,3664.0,2562,4130.837656
210308,ระยอง,แกลง,บ้านนา,12.846,101.674,16936,24299.1,3669.0,2562,4130.837656
210309,ระยอง,แกลง,ทุ่งควายกิน,12.808,101.733,31838,24299.1,4434.0,2562,4130.837656
210310,ระยอง,แกลง,กองดิน,12.815,101.792,20608,24299.1,3892.0,2562,4130.837656
210311,ระยอง,แกลง,คลองปูน,12.765,101.75,12230,24299.1,3328.0,2562,4130.837656
210312,ระยอง,แกลง,พังราด,12.729,101.772,12200,24299.1,3325.0,2562,4130.837656
210313,ระยอง,แกลง,ปากน้ำกระแส,12.717,101.709,12706,24299.1,3366.0,2562,4130.837656
210317,ระยอง,แกลง,ห้วยยาง,12.812,101.533,7292,24299.1,2850.0,2562,4130.837656
210318,ระยอง,แกลง,สองสลึง,12.743,101.548,11280,24299.1,3248.0,2562,4130.837656
210401,ระยอง,วังจันทร์,วังจันทร์,12.858,101.528,8332,24299.1,2966.0,2562,4130.837656
210402,ระยอง,วังจันทร์,ชุมแสง,12.956,101.526,17988,24299.1,3736.0,2562,4130.837656
210403,ระยอง,วังจันทร์,ป่ายุบใน,13.005,101.479,14586,24299.1,3508.0,2562,4130.837656
210404,ระยอง,วังจันทร์,พลงตาเอี่ยม,12.912,101.541,11280,24299.1,3248.0,2562,4130.837656
210501,ระยอง,บ้านค่าย,บ้านค่าย,12.775,101.304,16758,24299.1,3658.0,2562,4130.837656
210502,ระยอง,บ้านค่าย,หนองละลอก,12.821,101.256,27620,24299.1,4249.0,2562,4130.837656
210503,ระยอง,บ้านค่าย,หนองตะพาน,12.752,101.258,8300,24299.1,2962.0,2562,4130.837656
210504,ระยอง,บ้านค่าย,ตาขัน,12.735,101.321,17924,24299.1,3732.0,2562,4130.837656
210505,ระยอง,บ้านค่าย,บางบุตร,12.848,101.391,21574,24299.1,3946.0,2562,4130.837656
210506,ระยอง,บ้านค่าย,หนองบัว,12.906,101.373,27834,24299.1,4259.0,2562,4130.837656
210507,ระยอง,บ้านค่าย,ชากบก,12.783,101.364,17404,24299.1,3699.0,2562,4130.837656
210601,ระยอง,ปลวกแดง,ปลวกแดง,12.978,101.226,46992,24299.1,4984.0,2562,4130.837656
210602,ระยอง,ปลวกแดง,ตาสิทธิ์,13.038,101.225,17486,24299.1,3705.0,2562,4130.837656
210603,ระยอง,ปลวกแดง,ละหาร,12.973,101.311,10158,24299.1,3148.0,2562,4130.837656
210604,ระยอง,ปลวกแดง,แม่น้ำคู้,12.908,101.23,22920,24299.1,4018.0,2562,4130.837656
210605,ระยอง,ปลวกแดง,มาบยางพร,12.97,101.136,38720,24299.1,4702.0,2562,4130.837656
210606,ระยอง,ปลวกแดง,หนองไร่,13.039,101.338,8784,24299.1,3013.0,2562,4130.837656
210701,ระยอง,เขาชะเมา,น้ำเป็น,12.901,101.749,13832,24299.1,3453.0,2562,4130.837656
210702,ระยอง,เขาชะเมา,ห้วยทับมอญ,13.027,101.686,16000,24299.1,3607.0,2562,4130.837656
210703,ระยอง,เขาชะเมา,ชำฆ้อ,12.933,101.641,12276,24299.1,3332.0,2562,4130.837656
210704,ระยอง,เขาชะเมา,เขาน้อย,13.062,101.617,5442,24299.1,2610.0,2562,4130.837656
210801,ระยอง,นิคมพัฒนา,นิคมพัฒนา,12.856,101.177,39738,24299.1,4739.0,2562,4130.837656
210802,ระยอง,นิคมพัฒนา,มาบข่า,12.782,101.193,26408,24299.1,4192.0,2562,4130.837656
210803,ระยอง,นิคมพัฒนา,พนานิคม,12.902,101.135,15864,24299.1,3598.0,2562,4130.837656
210804,ระยอง,นิคมพัฒนา,มะขามคู่,12.847,101.101,25840,24299.1,4165.0,2562,4130.837656
220101,จันทบุรี,เมืองจันทบุรี,ตลาด,12.591,102.087,17358,28113.74,829.0,2562,650.0
220102,จันทบุรี,เมืองจันทบุรี,วัดใหม่,12.611,102.105,28690,28113.74,964.0,2562,650.0
220103,จันทบุรี,เมืองจันทบุรี,คลองนารายณ์,12.574,102.166,16548,28113.74,818.0,2562,650.0
220104,จันทบุรี,เมืองจันทบุรี,เกาะขวาง,12.562,102.09,32612,28113.74,1002.0,2562,650.0
220105,จันทบุรี,เมืองจันทบุรี,คมบาง,12.542,102.169,8498,28113.74,669.0,2562,650.0
220106,จันทบุรี,เมืองจันทบุรี,ท่าช้าง,12.644,102.098,61726,28113.74,1213.0,2562,650.0
220107,จันทบุรี,เมืองจันทบุรี,จันทนิมิต,12.61,102.123,25008,28113.74,925.0,2562,650.0
220108,จันทบุรี,เมืองจันทบุรี,บางกะจะ,12.563,102.056,22360,28113.74,895.0,2562,650.0
220109,จันทบุรี,เมืองจันทบุรี,แสลง,12.694,102.107,10546,28113.74,714.0,2562,650.0
220110,จันทบุรี,เมืองจันทบุรี,หนองบัว,12.534,102.101,11858,28113.74,740.0,2562,650.0
220111,จันทบุรี,เมืองจันทบุรี,พลับพลา,12.605,102.172,24410,28113.74,919.0,2562,650.0
220201,จันทบุรี,ขลุง,ขลุง,12.452,102.218,21670,28113.74,739.0,2562,650.0
220202,จันทบุรี,ขลุง,บ่อ,12.412,102.279,14436,28113.74,654.0,2562,650.0
220203,จันทบุรี,ขลุง,เกวียนหัก,12.468,102.2,9076,28113.74,569.0,2562,650.0
220204,จันทบุรี,ขลุง,ตะปอน,12.493,102.175,6340,28113.74,511.0,2562,650.0
220205,จันทบุรี,ขลุง,บางชัน,12.30866667,102.2666667,6844,28113.74,523.0,2562,650.0
220206,จันทบุรี,ขลุง,วันยาว,12.439,102.234,11322,28113.74,608.0,2562,650.0
220207,จันทบุรี,ขลุง,ซึ้ง,12.487,102.288,10146,28113.74,588.0,2562,650.0
220208,จันทบุรี,ขลุง,มาบไพ,12.598,102.258,4984,28113.74,475.0,2562,650.0
220209,จันทบุรี,ขลุง,วังสรรพรส,12.56,102.29,6462,28113.74,514.0,2562,650.0
220210,จันทบุรี,ขลุง,ตรอกนอง,12.533,102.275,4894,28113.74,473.0,2562,650.0
220211,จันทบุรี,ขลุง,ตกพรม,12.625,102.339,8352,28113.74,555.0,2562,650.0
220212,จันทบุรี,ขลุง,บ่อเวฬุ,12.723,102.367,8776,28113.74,563.0,2562,650.0
220301,จันทบุรี,ท่าใหม่,ท่าใหม่,12.628,101.985,16408,28113.74,680.0,2562,650.0
220302,จันทบุรี,ท่าใหม่,ยายร้า,12.612,102.027,3962,28113.74,444.0,2562,650.0
220303,จันทบุรี,ท่าใหม่,สีพยา,12.578,102.029,3160,28113.74,415.0,2562,650.0
220304,จันทบุรี,ท่าใหม่,บ่อพุ,12.595,102.028,2550,28113.74,389.0,2562,650.0
220305,จันทบุรี,ท่าใหม่,พลอยแหวน,12.617,102.053,3450,28113.74,426.0,2562,650.0
220306,จันทบุรี,ท่าใหม่,เขาวัว,12.637,102.035,6950,28113.74,525.0,2562,650.0
220307,จันทบุรี,ท่าใหม่,เขาบายศรี,12.74,102.061,15448,28113.74,667.0,2562,650.0
220308,จันทบุรี,ท่าใหม่,สองพี่น้อง,12.672,101.973,15266,28113.74,665.0,2562,650.0
220309,จันทบุรี,ท่าใหม่,ทุ่งเบญจา,12.814,102.014,23562,28113.74,757.0,2562,650.0
220311,จันทบุรี,ท่าใหม่,รำพัน,12.669,101.914,7174,28113.74,530.0,2562,650.0
220312,จันทบุรี,ท่าใหม่,โขมง,12.62,101.94,5962,28113.74,502.0,2562,650.0
220313,จันทบุรี,ท่าใหม่,ตะกาดเง้า,12.581,101.989,15104,28113.74,663.0,2562,650.0
220314,จันทบุรี,ท่าใหม่,คลองขุด,12.5375,101.9425,10054,28113.74,587.0,2562,650.0
220324,จันทบุรี,ท่าใหม่,เขาแก้ว,12.867,101.939,14036,28113.74,648.0,2562,650.0
220401,จันทบุรี,โป่งน้ำร้อน,ทับไทร,12.95,102.247,26580,28113.74,785.0,2562,650.0
220402,จันทบุรี,โป่งน้ำร้อน,โป่งน้ำร้อน,12.89,102.382,23086,28113.74,753.0,2562,650.0
220404,จันทบุรี,โป่งน้ำร้อน,หนองตาคง,13.067,102.381,19854,28113.74,720.0,2562,650.0
220409,จันทบุรี,โป่งน้ำร้อน,เทพนิมิต,13.044,102.453,11130,28113.74,605.0,2562,650.0
220410,จันทบุรี,โป่งน้ำร้อน,คลองใหญ่,12.873,102.476,10536,28113.74,595.0,2562,650.0
220501,จันทบุรี,มะขาม,มะขาม,12.677,102.187,15870,28113.74,673.0,2562,650.0
220502,จันทบุรี,มะขาม,ท่าหลวง,12.7,102.147,5126,28113.74,479.0,2562,650.0
220503,จันทบุรี,มะขาม,ปัถวี,12.743,102.272,15264,28113.74,665.0,2562,650.0
220504,จันทบุรี,มะขาม,วังแซ้ม,12.756,102.156,8522,28113.74,558.0,2562,650.0
220506,จันทบุรี,มะขาม,ฉมัน,12.817,102.224,8740,28113.74,563.0,2562,650.0
220508,จันทบุรี,มะขาม,อ่างคีรี,12.644,102.226,10922,28113.74,601.0,2562,650.0
220601,จันทบุรี,แหลมสิงห์,ปากน้ำแหลมสิงห์,12.452,102.122,17692,28113.74,695.0,2562,650.0
220602,จันทบุรี,แหลมสิงห์,เกาะเปริด,12.411,102.127,6240,28113.74,508.0,2562,650.0
220603,จันทบุรี,แหลมสิงห์,หนองชิ่ม,12.417,102.178,10362,28113.74,592.0,2562,650.0
220604,จันทบุรี,แหลมสิงห์,พลิ้ว,12.516,102.161,11050,28113.74,604.0,2562,650.0
220605,จันทบุรี,แหลมสิงห์,คลองน้ำเค็ม,12.498,102.123,3128,28113.74,413.0,2562,650.0
220606,จันทบุรี,แหลมสิงห์,บางสระเก้า,12.511,102.109,4368,28113.74,457.0,2562,650.0
220607,จันทบุรี,แหลมสิงห์,บางกะไชย,12.486,102.0376667,7564,28113.74,539.0,2562,650.0
220701,จันทบุรี,สอยดาว,ปะตง,13.17,102.194,31124,28113.74,823.0,2562,650.0
220702,จันทบุรี,สอยดาว,ทุ่งขนาน,13.232,102.319,21734,28113.74,739.0,2562,650.0
220703,จันทบุรี,สอยดาว,ทับช้าง,13.265,102.161,32882,28113.74,837.0,2562,650.0
220704,จันทบุรี,สอยดาว,ทรายขาว,13.086,102.197,26848,28113.74,788.0,2562,650.0
220705,จันทบุรี,สอยดาว,สะตอน,13.174,102.371,19106,28113.74,711.0,2562,650.0
220801,จันทบุรี,แก่งหางแมว,แก่งหางแมว,12.982,101.929,19958,28113.74,721.0,2562,650.0
220802,จันทบุรี,แก่งหางแมว,ขุนซ่อง,13.169,101.961,24760,28113.74,769.0,2562,650.0
220803,จันทบุรี,แก่งหางแมว,สามพี่น้อง,12.977,101.817,12416,28113.74,625.0,2562,650.0
220804,จันทบุรี,แก่งหางแมว,พวา,13.105,101.791,21390,28113.74,736.0,2562,650.0
220805,จันทบุรี,แก่งหางแมว,เขาวงกต,12.881,101.848,6090,28113.74,505.0,2562,650.0
220901,จันทบุรี,นายายอาม,นายายอาม,12.782,101.847,21778,28113.74,740.0,2562,650.0
220902,จันทบุรี,นายายอาม,วังโตนด,12.701,101.933,7432,28113.74,536.0,2562,650.0
220903,จันทบุรี,นายายอาม,กระแจะ,12.689,101.861,9538,28113.74,577.0,2562,650.0
220904,จันทบุรี,นายายอาม,สนามไชย,12.625,101.874,9006,28113.74,568.0,2562,650.0
220905,จันทบุรี,นายายอาม,ช้างข้าม,12.707,101.819,9664,28113.74,580.0,2562,650.0
220906,จันทบุรี,นายายอาม,วังใหม่,12.764,101.904,11402,28113.74,609.0,2562,650.0
221001,จันทบุรี,เขาคิชฌกูฏ,ซากไทย,12.765,102.101,8620,28113.74,560.0,2562,650.0
221002,จันทบุรี,เขาคิชฌกูฏ,พลวง,12.822,102.106,15088,28113.74,663.0,2562,650.0
221003,จันทบุรี,เขาคิชฌกูฏ,ตะเคียนทอง,12.903,102.132,9094,28113.74,569.0,2562,650.0
221004,จันทบุรี,เขาคิชฌกูฏ,คลองพลู,12.931,102.014,13368,28113.74,639.0,2562,650.0
221005,จันทบุรี,เขาคิชฌกูฏ,จันทเขลม,13.071,102.09,12062,28113.74,620.0,2562,650.0
230102,ตราด,เมืองตราด,หนองเสม็ด,12.216,102.504,16734,24173.78,1097.0,2562,830.0
230103,ตราด,เมืองตราด,หนองโสน,12.184,102.488,10416,24173.78,952.0,2562,830.0
230104,ตราด,เมืองตราด,หนองคันทรง,12.194,102.542,9150,24173.78,916.0,2562,830.0
230105,ตราด,เมืองตราด,ห้วงน้ำขาว,12.143,102.518,6388,24173.78,822.0,2562,830.0
230106,ตราด,เมืองตราด,อ่าวใหญ่,12.078,102.562,9174,24173.78,916.0,2562,830.0
230107,ตราด,เมืองตราด,วังกระแจะ,12.272,102.479,51020,24173.78,1533.0,2562,830.0
230108,ตราด,เมืองตราด,ห้วยแร้ง,12.387,102.56,14842,24173.78,1058.0,2562,830.0
230109,ตราด,เมืองตราด,เนินทราย,12.283,102.547,14660,24173.78,1055.0,2562,830.0
